Date,Tweet,City,Country,random #
Thu Apr 19 18:28:17 +0000 2018,same ive been dead all week ,none,none,0.229246511
Wed Apr 25 20:23:03 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.828338989
Mon Apr 30 18:26:35 +0000 2018,Not well a tall today l have got flu l really bad just read it if you Jane found another way  at moment l feel very bad have a lovely  evening Denise xxx ,none,GB,0.857705288
Wed Apr 18 18:41:45 +0000 2018,Hate when I get a flu shot in my ass,none,none,0.646877439
Tue Apr 17 17:23:14 +0000 2018,  In need of a new mask bc im not trying to get the wook flu.,none,none,0.705871792
Wed May 02 18:19:45 +0000 2018,I feel horrible asf ready for this lil flu to be over,none,none,0.000802793
Tue Apr 03 19:07:17 +0000 2018,"  Me: Damn, just got flu again  People: ",none,none,0.215655627
Thu Apr 05 18:31:38 +0000 2018,  Wahhhhhh I’m at the doctor and they just told me I have the flu. How why  it’s been a rough month and a half. But not to w…,Grimsby,none,0.221460406
Tue Apr 17 17:07:13 +0000 2018,  I suddenly have the flu. I want a latte. I need help picking out some clothes. Oh look a package just arrived. My boss c…,none,none,0.807083952
Mon Apr 23 18:25:12 +0000 2018,"  #Cold or #Flu this April? Wash, rinse and dry your brush well, then splurge on a new one once you're feeling better!",none,none,0.825355743
Thu Apr 05 18:10:15 +0000 2018,"A ""severe flu"" was circulating in Morley days before a child's death: Band CEO  #yyc ",none,none,0.036627021
Thu Apr 05 18:47:30 +0000 2018,   CDC has released recommendations for influenza vaccines for the 2017-2018 influenza season. Down…,none,none,0.196313878
Fri Apr 27 19:01:38 +0000 2018,Someone has the #MeToo Flu ,none,none,0.864163479
Mon Apr 02 19:18:08 +0000 2018,"BAD NEWS: I have the flu. GOOD NEWS: I'm losing weight because I'm constantly full from ibuprofen, Benadryl, Tylenol Severe Sinus, Afrin, Mucinex, Halls cough drops, and sinus drainage. What a great way to start my vacation.",none,none,0.66491088
Wed May 02 18:18:00 +0000 2018,"Your doctor can provide expert advice, on whether the #influenza immunization is right for you. In addition to the flu shot, there are a lot of things you can do, to lower your risk of infection and strengthen your #immunity.  ",none,none,0.676881976
Tue Apr 17 17:24:12 +0000 2018,Flu is everywhere in America right now.   ,none,none,0.825929136
Mon Apr 30 18:48:33 +0000 2018,  Rachel Reenstra speaking to her doctor as he talks about Chemtrail Lung &amp; his opinion on Flu shots ,none,none,0.254378024
Tue Mar 27 18:56:09 +0000 2018,  CDC warns of second wave of flu virus  ,none,none,0.634499952
Tue Apr 03 18:46:24 +0000 2018,"  i know, right? maybe there won't be a ""spanish flu"" again (with modern medicine/information-spread/quarantining), but there's gotta be some sort of population-culling.  Either pollution or famine...",none,none,0.052758419
Wed May 02 19:18:07 +0000 2018,How true are these #health #myths? #Nutrition #Cardiovascular #Flu #Society  ,,none,0.886611296
Wed Mar 28 18:54:01 +0000 2018,"Feel so ill, this flu is getting ridiculous now ",none,GB,0.840175646
Thu Apr 05 19:04:59 +0000 2018,"  Join us via livestream NOW for the Going Viral #flu symposium session on ""Predicting and Preventing the Next Pandemic""…",none,none,0.595346129
Tue May 01 18:16:44 +0000 2018,"Ain't nothin' new, but a flu of new Demo-Crips and Re-Blood-licans Red state versus a blue state, which one you governin'?    Politics is crazy, all that money just to keep it all the same. Nothing changes, new chairs, same results.",none,none,0.472565195
Tue May 01 17:45:40 +0000 2018,I liked a  video  Super Flu - My gut (Solomun Remix),none,none,0.464178643
Wed Apr 18 19:08:27 +0000 2018, Thank God I'm at the tail end of it.  I've never been that sick in my life.  I now understand how people can die from the Flu though.,none,none,0.816789594
Mon Apr 02 19:01:41 +0000 2018,Having the flu on tour sucked so bad. But I beat that shit in like 2 days (thanks to a $120 prescription thanks CVS),Ngong,none,0.790406565
Tue May 01 17:39:13 +0000 2018,"  Natural remedy for Flu, colds and more (read the full article before using) ",none,none,0.200561911
Mon Apr 23 18:29:35 +0000 2018,"This flu best keep away,  my weekend is already set",none,none,0.95962293
Thu Apr 19 18:00:56 +0000 2018, What did flu season ever do to you? &gt;:(,none,none,0.76701741
Mon Apr 23 18:31:34 +0000 2018,"  Did you know that Emergen-C contains absorbic acid with is only one component of vitamin C? Filled with GMO ingredients, it…",none,none,0.035514313
Fri Apr 27 19:15:57 +0000 2018,  The flu is the worst ever and people are dying.  I hope low-income people in Indiana and Kentucky who need flu shots can prov…,none,none,0.003601239
Wed Apr 18 18:08:27 +0000 2018,Fluffy Fall nceleme  ,none,none,0.689081302
Tue May 01 17:53:15 +0000 2018,"  “Imagine a world where you could test for the flu right from your living room, or rapidly screen for the early warning s…",none,none,0.687399093
Fri Mar 30 18:48:32 +0000 2018,  I'd like to officially volunteer to fill-in as SPACE WALKER if someone gets the flu or calls in sick.,none,none,0.41899186
Fri Mar 30 18:29:10 +0000 2018,  CDC says 2nd wave of flu virus B has started ,St Cloud,none,0.101220546
Fri Mar 30 18:48:39 +0000 2018,"  In these cold months as winter winds down, #flu season has been in full swing! Be sure to keep your body as healthy as possi…",none,none,0.019025525
Wed Apr 18 18:15:18 +0000 2018,  Fluffy Fall nceleme  ,none,none,0.724978845
Wed Apr 25 20:35:14 +0000 2018,I don't deserve this . My nose is blocked meaning I have to breath through my mouth but also that gets my throat dry .....I am over this flu .....  Let's not forget I also sound like a man ,none,none,0.840021526
Mon Apr 30 18:29:54 +0000 2018,I have the flu.,none,none,0.905133595
Tue Apr 24 17:44:27 +0000 2018,I gave Beckham life and he gave me the flu. Jerk.,none,none,0.557402679
Wed Apr 25 20:20:42 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,Halifax,none,0.078409575
Wed Mar 28 18:56:29 +0000 2018,"Gotta get over this flu, heading to bed way too early. Goodnight beautiful people! ",none,none,0.818796613
Thu Apr 26 17:57:17 +0000 2018,I hope I ’d everyone I’ve got flu 2 and so I’m a bit snotty. Xx,none,none,0.530171875
Tue Mar 27 18:15:20 +0000 2018,"  Overall, H3N2 flu viruses have predominated this season, but latest #FluView shows influenza B viruses are now more common than…",none,none,0.766635966
Mon Apr 23 18:34:21 +0000 2018,"When Cory Asbury tweets you, but it’s to let you know he won’t be playing tonight...  ",none,none,0.720296188
Thu Apr 19 18:12:38 +0000 2018,Trying to kick the last of the Flu so drinking lemon honey drink. And another 5:30am wake up and… ,none,none,0.016153106
Thu Apr 19 18:42:45 +0000 2018,I love that  has a campaign creating awareness of antibiotic stewardship. We've got to get unneeded prescriptions under control. ,none,none,0.761786222
Mon Apr 16 18:51:19 +0000 2018,Rana is ill with the cold/flu and Kate still wants to sleep with her.  #Corrie,none,none,0.391837639
Thu Apr 05 18:23:39 +0000 2018,  Wahhhhhh I’m at the doctor and they just told me I have the flu. How why  it’s been a rough month and a half. But not to w…,none,none,0.669354209
Thu Apr 05 18:15:20 +0000 2018,  I don't think it's a mere coincidence that Timothy Cunningham spoke up about flu shots being dangerous in the midst of…,none,none,0.990060972
Tue Apr 17 17:20:02 +0000 2018,Is the #flu bug flying around your #work? Are people sneezing around your household? #Avoid getting #sick with #tips listed on our new blog post!  #newblogpost #healthadvice #flu #fluprevention #avoidsickness #fluseason #healthknowledge #PathMedical ,none,none,0.196705142
Mon Apr 30 18:52:54 +0000 2018,"Crash's acid-washed, anti-HIV hits unappreciated and he needed beer goggles to get a better look at loonies with long hair, suffering from the yuppie flu. He didn’t belong working for nothing  designed for nobody important in a gangster’s beer garden. #80sHairBands #music",none,none,0.030870144
Tue Mar 27 18:33:05 +0000 2018,How many do you know that got that damn flu shot....and got sick! ,none,none,0.792869925
Wed Mar 28 18:44:20 +0000 2018,Higher prices help foie gras farmers overcome bird flu crises ,none,none,0.972819957
Sun Apr 01 20:43:13 +0000 2018,"Still got my headache some several hours later.Everytime I cough or clear my throat, which is basically what I am stuck with from the flu. *sigh* #chiari",none,none,0.542627543
Thu Apr 26 17:52:39 +0000 2018,  I woke up to what feels like the flu... then stepped on my laptop charger and broke it.. then go to walk in my room to st…,none,none,0.931202064
Fri Mar 30 19:11:01 +0000 2018,"Mycelium fungus can help save the planet: clean polluted soil, make insecticides, treat smallpox and even flu viruses. ",none,none,0.822444095
Fri Apr 27 19:52:58 +0000 2018,Turns out i don’t just have seasonal allergies i also have a violent flu,none,none,0.348927558
Tue Apr 17 17:14:03 +0000 2018, The main incentive for high achievers is that the material will be on the exam. And that's a tough nut to crack -- I remember being the kind of student who didn't like to miss class for that reason alone.  But spreading the flu/etc is dangerous to immune-compromised individuals.,none,none,0.449463875
Tue Apr 24 17:53:27 +0000 2018,"  Obese Gucci Mane (2005-2015)  Discography: Chicken Talk, Trap House series, Burrprint, Return of Zone 6, Mr Zone 6, Bir…",none,none,0.579786267
Tue Apr 24 17:59:07 +0000 2018,  Men like acting tough till they get a little flu they act like they are on life support ,none,none,0.044290969
Sat Mar 31 22:13:14 +0000 2018,  Think the flu shot is #SafeAndEffective ? Then read this: ,none,none,0.436716606
Tue Apr 17 16:36:02 +0000 2018,One case of H5N8 avian flu recorded in Al-Kharj ,none,none,0.176226977
Tue Mar 27 18:21:19 +0000 2018,Who THE FUCK has given me a cold and the flu AGAIN,none,none,0.809404602
Tue Apr 17 16:56:52 +0000 2018,"  Barclays, which said bitcoin behaves like a flu, a bubble, and all the nasty things one can say about the market, is ap…",none,none,0.664179031
Wed May 02 18:59:17 +0000 2018,"  #Ivax2Protect my patients with Asthma from the Flu, and for my lung transplant patients to be protected from diseases they can…",none,none,0.531041754
Mon Apr 16 18:50:21 +0000 2018, real men don’t get man flu ,none,none,0.661537519
Tue Mar 27 18:45:14 +0000 2018,  CDC says 2nd wave of flu virus B has started  ,none,none,0.878167426
Wed May 02 18:44:05 +0000 2018,Samee ,none,none,0.657393393
Sat Mar 31 22:06:03 +0000 2018,"When you make it home after somehow, by some miracle getting through the last two shows with flu. ",Forest Acres,none,0.978714162
Tue Apr 17 17:01:32 +0000 2018,"  100 years after the #1918Flu pandemic, CDC’s scientists and doctors serve on the front lines to respond to seasonal flu and to…",none,none,0.529068958
Wed Mar 28 18:01:41 +0000 2018,  Ever visit your girlfriend unexpectedly then her mom stands at the gate and tells you ‘O tshwere ke flu’  ,none,none,0.759229946
Mon Apr 23 18:36:05 +0000 2018,  Where do you guys find these men? ,none,none,0.8670775
Tue Apr 24 18:10:50 +0000 2018,True  ,none,none,0.402931807
Mon Apr 23 18:41:49 +0000 2018,"  Born OTD in 1066, William Shakespeare was the great-grandson of St George. He defeated the Spanish Flu &amp; went on to write Gam…",none,none,0.151303153
Wed May 02 18:50:31 +0000 2018,"  Can we ban them from coming? They pee and spit everywhere, they are carriers of a flu virus (that left a colleague 2 weeks i…",none,none,0.297070435
Fri Apr 27 19:33:56 +0000 2018,Bill Gates is donating $12 million to help develop a universal flu vaccine  via ,none,none,0.68568666
Tue Mar 27 18:52:59 +0000 2018,  CDC warns of second wave of flu virus  ,none,none,0.902700702
Tue Apr 24 17:38:30 +0000 2018,  And our winner of the most innovative flu fighter campaign is  #flufighterawards ,none,none,0.160098381
Fri Mar 30 18:49:13 +0000 2018,"I’m SO sick- as in Flu- I told my staff not to tell my daughter who works with us, Lacey Bauver, but now? I’m That Sick That I’m teetering between making them Guilty for not being here and  Thankful they’re not here to catch it! Did that make sense- in “Mom Talk?”",none,none,0.103039719
Mon Apr 02 19:26:52 +0000 2018,"Episode 5 of #GiftcoinCrypto #behindthescenes #documentary series. In this episode, Tim is bedridden with flu, the PR campaign starts, Alex meets an investor, and there is a crisis with Facebook  #ico #cryptocurrency",none,none,0.289627863
Mon Apr 23 18:30:46 +0000 2018,  Where do you guys find these men? ,none,none,0.44352687
Wed Apr 25 20:35:44 +0000 2018,  CAN YALL COUGH &amp; SNEEZE IN YOUR DAMN ELBOW! THE FLU IS LITERALLY MURKING PEOPLE AND YALL OUT HERE BEING DISRESPECTFUL ,none,none,0.344851324
Mon Apr 02 19:07:40 +0000 2018,flu meds high fever high high high cuz its better than bad its good log log log,none,none,0.526611907
Thu Apr 26 18:04:02 +0000 2018,At this point I’m just 1 stomach flu away from my goal weight   ,none,none,0.713938977
Sun Apr 01 20:53:37 +0000 2018,Shout out to my little cousin who has the flu but didn't tell me before I gave him a high five,none,none,0.601523175
Tue Apr 17 16:38:20 +0000 2018,  Nigga I downed 2 cups of everclear and my homie told me his mom had the flu and I started crying cause I thought she wa…,none,none,0.720214788
Fri Apr 27 19:04:21 +0000 2018,"Sunnyside Cockroaches don't die when you spray them with Doom, they only get flu #SHOOKETH",none,none,0.331065342
Wed Apr 18 18:33:34 +0000 2018,  Massive mining of Tweets can predict flu outbreaks two weeks in advance  podcast based on story by  http…,none,none,0.487892712
Thu Apr 05 18:51:01 +0000 2018,"Duh the Flu Vaccine partially gives you the Flu, because it's eliciting your immune system to be ready for when you get the real flu.",none,none,0.650581464
Thu Apr 05 18:19:56 +0000 2018,  HE KNEW SOME SHIT AND THEY KILLED THIS MAN. Ain’t he the one who said the flu shot caused the epidemic and they did it inten…,none,none,0.290223852
Tue Apr 03 18:53:35 +0000 2018,I'll upload my Vickeybong and NCT Empathy unboxing videos hopefully this week. The flu is kicking my butt and I've just been trying to rest when I can.,none,none,0.638475004
Wed Apr 18 18:52:25 +0000 2018,"  Help us fight the flu this winter &amp; stand a chance to WIN 1of4 Clicks online vouchers to the value of R1000 each!  To enter,…",none,none,0.073908573
Thu Apr 26 18:00:36 +0000 2018,  I woke up to what feels like the flu... then stepped on my laptop charger and broke it.. then go to walk in my room to st…,none,none,0.883232669
Mon Apr 23 18:45:34 +0000 2018,"  This piece says the Spanish Flu killed ""anyone who was infected by it."" (3:34 mins) How does a mistake that massive mak…",none,none,0.673184008
